uid,username,banned
13760,MaTTo669,1
13761,Hello,1
13762,Justomania,1
13763,dsupreme,1
13764,pokedigimaniac,1
13765,silversavior,1
13766,horsedreamer,1
13767,VintersorgSM,1
13768,vrklgn,0
13769,Iba,1
13771,Spinnx3,1
13772,Emerl,0
13773,Kyotchi,1
13774,Iggy,1
13775,Koof,1
13776,yolanda,0
13777,vinceTM,1
13778,SkaSkaRudeboy,1
13779,dfx,0
13780,Emphy,0
13781,semendemon,0
13782,Styck1985,1
13784,Gremmie,0
13789,Kujah,1
13790,neocontra,1
13791,cst4you,1
13792,zerory,0
13793,boots,0
13794,kollagreen,0
13795,Saoshyant,1
13796,LordAlucard,1
13797,rymdkaka,1
13798,DONGS,1
13799,MizukiTHPS,0
13800,ThanatosXII,1
13801,Zakamiro,1
13802,Oda,1
13803,Kelp,0
13804,italy,1
13805,innocent2k,0
13806,OathMeal,1
13807,notkatze,1
13808,mei,1
13809,Rei,1
13810,Poringez,1
13811,paskok2r,1
13812,8264705,1
13813,max,1
13814,Karai,1
13815,kuri,1
13816,murdaa,1
13817,Hysteria15,1
13818,ikaritheflamezephyer,0
13819,Koenn,1
13821,Acquiboyce,1
13822,Kynes,0
13823,JackalQ,1
13824,ICNH,0
13825,ZanasoBayncuh,1
13826,d3m3ntia,1
13827,Yu,1
13828,Pallero,1
13829,drivenbycolor,1
13830,dannernanuo,1
13831,pugkung,0
13832,Piggy,1
13833,musiicfreak87,1
13834,Foxkillaz713,1
13835,b00000001,1
13836,YukitoAoi,0
13837,Rocketeer,0
13838,Kaden,1
13839,tania6,1
13840,woof,1
13841,poncio,1
13842,suparl33tku,1
13843,gingy,0
13844,eli0x,1
13845,ssandman,0
13846,Mandymewcakes,1
13847,nickname,1
13848,TGizz,0
13849,Affairs,1
13850,korlic,1
13851,terrynwo,0
13852,ZOOT,1
13853,lovelylunatic125,1
13854,Tranceformer,1
13855,Robotinator,1
13856,Ethed,1
13857,OMiY,1
13858,YamiAmarillo,0
13859,alvhong,1
13860,goemon4,0
13861,understandingbike,1
13862,BlazzingBlue33,1
13864,Circuit,0
13865,pianoman0420,1
13866,Randuin,0
13867,pretendo27,1
13868,HD25,1
13869,yamiguy,1
13870,Wakalaka,1
13871,PotpaN,1
13872,MinionX133,0
13873,Tenjou,1
13874,Th0m4svu,0
13875,h34r7l355,0
13876,Mexodis,1
13877,melopunk,1
13878,Sakie,1
13879,zordrun,0
13880,rn,1
13881,brian,1
13882,Twilightmancer,1
13883,wobblywunk,1
13884,apex67,1
13885,djjack,0
13886,NOtricious,1
13887,Xfer,0
13888,snowberri,0
13889,VinceUK,1
13890,K3662X,1
13891,Vergil,1
13892,waltzxxx,1
13893,vegassmash,1
13894,CAKiSM,0
13895,mernen,0
13896,theVash,1
13897,shinryuudo,1
13898,FlashGordon,1
13899,Ramezus,1
13900,murrayd,0
13901,Rosie,1
13902,DavidDima,1
13903,Mercury,0
13904,elmoi,0
13905,MooMan1,1
13906,IIDX,1
13907,donkeybird,0
13908,bakkwo,0
13909,shippomaz,1
13910,SMURFninja,1
13911,Dexterminator,1
13912,denzelwashington,1
13913,Amiboshi,1
13914,Sicksorrow,0
13915,emm4nu3l,1
13916,CMPunk2008,1
13917,kyano,1
13918,UraPercussive,1
13919,tomoe251,1
13920,carezza,1
13921,Shinobi21,1
13922,j4ck,1
13923,JBAUM,1
13925,IkariShinji,0
13926,b4uchikara,0
13927,Decus111,0
13928,Balfazar,0
13929,TehSuckAtDDR,1
13930,nakedgerman,1
13931,AzNbuddypaul,0
13932,amyqute1,1
13934,michishiba,1
13935,Matvei,0
13936,Eduiitto,1
13937,xerotwo,0
13938,striderzero96,1
13939,jjulianx,0
13940,THEGAME,0
13941,NachoUnlimited,0
13942,VaL,1
13943,jeax,0
13944,vonfrantique,0
13945,emuman2000,0
13946,Kommisar,1
13947,darlojo86,1
13948,kenners,1
13949,aiso,1
13950,Reeyu,0
13951,St3v3n,1
13952,xckiexmnstrx,1
13953,Anglleos,1
13954,AAAArio,0
13955,WhiteyMcTool,1
13956,mudkyp,0
13957,enforce1,0
13958,Tiammat,1
13959,kamron_1,0
13960,BadCorey,0
13961,Se7eN,1
13962,chipp,1
13963,fenrir008,1
13964,slaga,1
13965,ANALCOCK,1
13966,midnightambrosia,1
13967,Ricky,1
13968,LPanda,0
13969,DarkRagnarok,0
13970,DEADication,1
13971,PticaKiwi,0
13972,ekwillister,1
13973,HeadshoTT,1
13974,deviryuu,1
13975,viccyran,0
13976,Marie,1
13977,Hiryuu,1
13978,Batteryshark,0
13979,kp,0
13980,OnTheRox,1
13981,KreativeKidsKlub,1
13982,Shakoumon,0
13983,plz,0
13984,pyromaniac86,0
13985,zelphar,1
13986,OmegAlex,0
13987,betwixt,0
13988,vdeck,0
13989,Elratauru,0
13990,floWenoL,1
13991,korresh,0
13992,Caede,1
13994,n3vets,1
13995,dial,0
13996,zmeyc,1
13997,arkadt,1
13998,Sekkusu,1
13999,burnermanx,0
14000,mariorelinquish,1
14001,ElHushorz,1
14002,DarkX9,1
14003,MakMeister,1
14004,Uska,1
14005,Loveless,1
14006,UberGoat,1
14007,Ganji,1
14008,XenoSG,1
14009,t7r,0
14010,Ratix0,0
14011,matt0sai,1
14012,djSneaky,1
14013,CHARIZARD,0
14014,Gareth,0
14015,miznoruri,1
14016,SuzakuRED,1
14017,Matrix,1
14018,aokiqiao,1
14019,low,1
14020,KaminaEspada,1
14021,Checky,0
14022,Varsity,1
14023,candyravemonkey,1
14024,evo,1
14025,pmv,1
14026,NT8000,1
14027,Saurian333,1
14028,Renamon,0
14029,Tensoneu,1
14030,Cless,1
14031,regulator10886,0
14032,NakoruruDust,0
14033,oraco1,1
14034,kazokun,1
14035,AmaguriKuri,1
14036,frosty25,1
14037,auau,0
14038,rlykewl,1
14039,AldoMX,0
14040,Velfarre,1
14041,Chris,0
14042,ShiNMuSe,1
14043,Blarg,0
14044,Takash,0
14045,Plaag,1
14046,shingoisfabulous,0
14047,GuitarFreak,1
14048,timsilog,0
14049,Fuzzysack,1
14050,Qubits,1
14051,Nebula2DJ,0
14052,lilistarwell,0
14053,Lily,1
14055,artenis,1
14056,DrgnAK,0
14057,AnxD,1
14058,Dreamcube017,1
14059,PrinnyPyro,1
14060,colour_thief,1
14061,stilts,0
14062,ventolin,1
14063,Juriesute,1
14064,SHiR0,0
14065,WhiteFox,1
14066,Pyrusette,1
14067,catsandhats,1
14068,haibara4869,0
14069,crim6837,1
14070,cerbo,1
14071,SVENTEVITHESIS,1
14072,AlexTheGreat,1
14073,Padex,1
14074,WhiteDragon,0
14075,Marine,0
14076,breadface,0
14077,Detach,1
14078,chocoborider13,1
14079,Miesteron,0
14080,remiss,1
14081,Xphoid,0
14082,m0rny,1
14083,kingsofa,0
14084,RogueToast,1
14085,XRiKS,0
14086,Jango,1
14087,Testversi,1
14088,MeLLiS,1
14089,styptic,1
14090,JRL158,1
14091,cosplayerkyo,1
14092,theirishbecker,1
14093,aeriyu,0
14094,Azuretan,0
14095,s3vered,1
14096,NoTimeForSocks,1
14097,RedLeaf,0
14098,KatawaJoJo,0
14099,Chino,0
14100,GhaleonUnlimited,0
14101,Brita,1
14102,TheChaseVT,1
14103,CanBlast,1
14105,plasitc000revolver,1
14106,Halfling,1
14107,Ishimaru,0
14108,Thran,0
14109,KVP,1
14110,StArBuCkSGrLaE,0
14111,zerodrive,1
14112,BraiZer,1
14113,werd,1
14114,v1r00z,1
14115,chapichapow,0
14116,Razix,1
14117,Forlover,1
14118,theoneelectronic,1
14119,Vospi,0
14120,spaingirl,1
14121,yht9425,1
14122,Ky0o0,0
14123,homemadekazoku,1
14124,slliter,0
14125,aTmkitten,1
14126,MissaRemi,1
14127,waffleyone,1
14128,rhen1,1
14129,airpixxx84,1
14130,djMAXSTEROID,1
14131,TacioSonicX,1
14132,JellySlosh,1
14133,IcecreamSquad,1
14134,murdaaa,0
14135,Booshibonton,1
14136,Infernus,1
14137,econobeing,1
14138,GERARDAMO,1
14139,Isgatt,1
14140,agscala,0
14141,shinhawk,0
14142,myristil,1
14143,LancerMoogle,1
14144,Cali,1
14145,Nonnolion,1
14146,Aznator,1
14147,Kyubey,0
14148,zrokool85,1
14149,DJPao,1
14150,jinn,1
14151,CodX,1
14152,ems5311,1
14153,Vikyel,1
14154,feature,0
14155,Cloud520,1
14156,winstonpigeon,1
14157,Shinji16,0
14158,PandaPlz,0
14159,Kicker93,0
14160,Ashura96,0
14161,Petrovpoo,1
14162,Clouth,0
14163,leto,0
14164,jpmx23,1
14165,bluriidx,0
14166,yoyo,1
14167,DMRhythm,1
14168,LunaR,1
14169,Akira,0
14170,Miu,1
14171,kimbrasil,1
14172,Knifa,0
14173,mrpcman,1
14174,LNDN,0
14175,wertible,0
14176,donnyb83,1
14177,Yumee,0
14178,Suikakujyu,1
14179,zealot,1
14180,TeHumanSequencer,1
14181,BadtzMaru262,1
14182,Hozzckharr,1
14183,ikarugasanzen,1
14184,sorataj,1
14185,Abri,1
14186,irioku,1
14187,akirex,1
14188,SirRobertJoseph,1
14189,fepjay,1
14190,ragnaroky,0
14191,neoblargg,1
14192,ninesystem,0
14193,senza,1
14194,redcrusher,0
14195,Tara,1
14196,heztate,1
14197,tokyolight,1
14198,aaronroberts,0
14199,fukkafyla,1
14200,sho0tyz,1
14201,DrayneO,1
14202,dcsoloskater,1
14203,Serika,1
14204,tomatoofdoom,0
14205,darranlom,0
14206,neohaven,1
14207,Candyflips,1
14208,rasta2,0
14209,tweder,1
14210,Av3rag3,1
14211,twosixtyseven,0
14212,RAD,1
14213,Monogatari,0
14214,mrmobius,1
14215,akelu,0
14216,Skype,0
14217,biscottealacrevette,1
14218,oktopaz,0
14219,GoldenEye,0
14220,Hypercore,1
14221,TerryXP2600,1
14222,Callac,1
14223,ToastE,1
14224,bemanifan,1
14225,noradseven,1
14226,stoic1010,1
14227,djMichael,1
14228,DMZDesolace,1
14229,akhtz7,1
14230,J8,1
14231,JamesLaBrie,0
14232,zGhost,1
14233,OHGURA,1
14234,TeddyG87,0
14235,Pulse,0
14236,kis61683,1
14237,KronoKy,0
14238,Metroid11,1
14239,piaguito,1
14240,Dalios,1
14241,shaoranhira,1
14242,omikron,1
14243,angustita,1
14244,Stephato,1
14245,DrFlowershirts,1
14246,InternetWarrior,0
14247,nguman,1
14248,BOXES,1
14249,AHRISA,1
14250,kasugapueyo,0
14251,urqui,1
14252,Mquaint,1
14253,Pontius,1
14254,CrazzyHyperGuy,1
14255,aerispark,1
14256,citystate90,1
14257,robotgiraffe,1
14258,saulboy,1
14259,LudaDDR,1
14260,darkxuxa3,1
14261,RexAnthony,1
14262,demomode,0
14263,rokier,1
14264,SoulOfT,0
14265,Thao,1
14267,headacherelief,0
14268,splosion,0
14269,FireCouch,1
14270,migs,1
14271,johnathanswift,1
14272,Beloved,1
14273,doctord,1
14274,saboteur,1
14275,PreformedSoup,1
14276,thedustoflife,1
14277,Mozee,0
14278,SpeedBrkr,1
14279,MrShadow,1
14280,headworx,1
14281,gepeyo,0
14282,raytrace,0
14283,Shio,0
14284,manny4life,1
14285,z3n,0
14286,kvakkefly,1
14287,13th,0
14288,AlexiStuvok,0
14289,poob,0
14290,Tenchi50,0
14291,Hythrojin,1
14292,Genjikamogawa,1
14293,bLOOdSAW,0
14294,DetectiveGrey,1
14295,DollComplex,1
14296,oktane,0
14297,neodude237,0
14298,Daisy,1
14299,luvbooks6,1
14300,lowler23,1
14301,stoopidmunkey,1
14302,bloodclot,1
14303,adrimaster,0
14304,Noria,1
14305,lukeroo,1
14306,RoninZakku,0
14307,UMBCSS,1
14308,tehpineapple,1
14309,Acidburn,1
14310,calipso87,0
14311,Jenneskimo,1
14354,aubrey,1
14355,udderdude000,0
14356,Hypershine,1
14357,Chaos27,0
14359,PetiteFool,1
14360,Merlevil,1
14361,procyonid,1
14362,skurudo,1
14363,Hecrot,1
14364,NitroX72,0
14365,jobber123rd,0
14366,CFAN,0
14367,Amylacetate,0
14368,alaka,1
14369,v33mon,0
14370,ASTRODONGS,1
14371,Erizo,1
14372,lord_diablo,0
14373,XenonScreams,1
14374,xirix,1
14375,MarsRover,0
14376,shuma104,1
14377,X01X4,0
14378,Cueshark,1
14379,valius,0
14380,pandabot,1
14381,Johnnie_Quid,1
14382,PartyBoy,0
14383,djtsunami,1
14384,AtmaWeaponOni,1
14385,frux,1
14386,nyziul,1
14387,K1RZA,1
14388,luckyneko,0
14389,Zephyred,1
14390,kashiyuka,0
14391,xDeathDefierx,0
14392,gunmetal,1
14393,kulara,1
14394,dejavood0o,1
14395,kefkafish,1
14396,Spellcheck,1
14397,Slickster,1
14398,Filkins,1
14399,butthole_surfer,0
14400,healingvision02,0
14401,taucub,1
14402,Djtyrant,1
14403,MADBLAST,0
14404,Dari,1
14405,Nate,1
14406,Kibara,1
14407,sedric,1
14408,Orutenshia,1
14409,Chaozplayerp,1
14410,scripsel,1
14411,HorcKs,0
14412,Staiain,0
14413,KarateExplosion,0
14414,crabappletheory,1
14415,undini,0
14416,gilgamesh1,0
14417,virtualdonkey,0
14418,GUI1989,1
14419,tennathing,1
14420,Neodash,0
14421,Riku,1
14422,renz0r,1
14423,ParanoiaGROOVY,0
14424,iNetZ,1
14425,brad,1
14426,SephirothFF,0
14427,olase,0
14428,Moonflow43,0
14429,majik,1
14430,Ryvius,1
14431,Makun,1
14432,Kiba,0
14433,stephen,1
14434,NGE42,1
14435,Rion,1
14436,GHDA,0
14437,SFireLol,0
14438,DJay,1
14439,reiketsukan,1
14440,Harmaline,0
14441,mrvtec,0
14442,unrealdps,1
14443,AstraKwanYin7573,1
14444,trevie,0
14445,JustKhai,0
14446,Furuhata,1
14447,Frieza,1
14448,GrapeDrank,1
14449,ctxaristide,1
14450,MuGAIAs,1
14451,D3M4CH1N3,0
14452,jestics,1
14453,hanabizero,0
14454,beansallmighty,1
14455,chewi,0
14456,membrane32,1
14457,Jenna573,0
14458,DJjeff,1
14459,armtitude101,0
14460,SirSlugma,0
14461,paisleyfox,1
14462,ZaG_X,1
14463,DJTerraX,0
14464,Malachai,0
14465,Fingers,1
14466,Suzuran,0
14467,Fraud,1
14468,Octavaria,1
14469,Cata,0
14470,NIQ9,1
14471,Glitz,1
14472,Sanae,0
14473,Wata,0
14474,Ricky85,1
14475,kAcHuS,1
14476,DeadRomance,1
14477,Weemo,0
14478,shadowlord,0
14479,OSDAKI,1
14480,MHCM,0
14481,DjSon?,1
14482,Snacks,1
14483,enzo87mx,1
14484,moosemunch,0
14485,Lisa,1
14486,TRiP,1
14487,nabique,0
14488,beatkitty,1
14489,happysky,1
14490,mrbemani68k,1
14491,ziriux,1
14492,CHR15TPUNCH3R,1
14493,Nisao,0
14494,Cholera,1
14495,skyseal,1
14496,Iceman0736,1
14497,Kaz,1
14498,riska,0
14499,GunStinger,1
14500,becomehope,1
14501,CongoDongo,1
14502,rjsec4ever,1
14503,AeronPeryton,0
14504,Eshmasesh,1
14505,trancedsailor,1
14506,omegaantoid,1
14507,drtasy,0
14508,xpoferens,0
14509,liquidcruelty,0
14510,DeshaunXD,1
14511,Bert2DX,0
14512,Leeyam,1
14513,Starmine,1
14514,JukuGuy,1
14515,doggie504,1
14516,DJBimp,0
14517,iceeql,1
14518,ReMo,1
14519,Grenty,1
14520,Grimm_payne,1
14522,zidevnom,0
14523,Mpod,1
14524,besteste,1
14525,shiningto,0
14526,tedmx,1
14527,Minimouge,1
14528,Botasky,0
14530,YeehawMcKickass,0
14531,K4M1,1
14532,Mikolan,0
14534,pasystem,1
14535,MemphisAhn,0
14536,trueblue,1
14537,thebnq,1
14538,Hyperhal,1
14539,odhaoso,1
14540,Roar176,0
14541,SalemCat,1
14542,Amadis,1
14544,umineko,1
14545,ScienceCancer,1
14546,kcho,1
14547,blackace,0
14548,dechristofarodm,0
14549,November,0
14550,JewWario,1
14552,Saphiro,0
14553,pacman02234,1
14554,dalitro,1
14557,pigman46,0
14558,slvrshdw,1
14559,ellonwye,1
14560,Tracoin,1
14561,daxheaven,1
14562,kp_centi,1
14563,Master_Scythe,1
14564,Delmore,1
14565,Namine,1
14567,DjK31,1
14568,sfxsigma,0
14569,AcidCake,1
14570,Life,1
14571,jfoldmei,0
14572,zerocult,0
14573,zapt0,0
14575,amandaporkchops,1
14576,mb41186,1
14577,pelis,1
14578,tysonultima,0
14579,destructo_bot,0
14580,Elixme,0
14581,sincerity,1
14583,chrisisgr8,0
14584,Ibara,0
14585,lights,0
14586,Squirtle,1
14588,Simcut,0
14589,DJOavatos,1
14590,Belon,1
14591,id9000,0
14592,jaesond,0
14593,Sengan,0
14595,Suichiro,1
14596,Phooxeh,1
14597,enzoaki,1
14598,darklight1030,1
14599,JRoxas,1
14600,reever,1
14601,Jamuko,1
14602,pkakira,0
14604,countsheep,1
14605,necroduck,1
14606,Clai,0
14607,YoMu,0
14608,BemaniFreak2009,1
14609,hane,1
14610,bucklemyshoe,1
14611,Diverse,0
14612,wschmrdr,0
14614,yohsen,0
14616,PrincessPeach1337,0
14617,Takoyakid,0
14618,nunuwibs,1
14619,Oni,0
14620,Stradi,0
14621,LyzErsatZ,1
14622,SuperKawaiiNeko,1
14623,ryokojr,1
14624,yolfie,1
14627,JhOpZzZz,0
14628,Tenphi,1
14629,Paizuri,0
14630,ImuyumI,0
14631,ssokolow,0
14632,professorohki,1
14633,Mugiwara,1
14634,root670,0
14635,mutesauce,1
14636,SirZulu,0
14637,Jon3x,1
14639,gojira,1
14641,NOP,1
14642,Guymelef,1
14643,Murdock,0
14644,Super9,1
14645,iTECH,1
14646,Jabel,0
14647,Dawnen,0
14648,Strongbow,1
14649,xeyu,0
14650,Avid,1
14651,SkyeIG,1
14652,2MBoy,0
14653,fsFreak,1
14654,JPLUS,1
14655,slfr,0
14656,Debious,0
14657,Rizzle,1
14658,Kaoryi,0
14659,Had,0
14660,YiffyWolfen,1
14661,SparqLight,0
14662,Zircean,0
14663,KrisDF2K,1
14664,Bayu,1
14665,ShadowDragonz,0
14668,Hack,1
14669,Procito0o,1
14671,Sakuya,0
14672,subliminal,1
14675,DoeNitZ,1
14676,blackburn6600,0
14677,admstyles,0
14678,ssj11mav,0
14679,ethnicscrap,1
14680,Hydropolis,1
14681,cerb,1
14683,adonis_minus_20,0
14684,yargmematey,0
14685,KakashiKun,1
14686,_sin,1
14687,ElectroCute,1
14688,Sleazoid,0
14689,Holy_Angel,0
14690,AnneyTheMage,1
14691,parasiteneko,1
14692,Megatomte,0
14693,nekrolemur,1
14694,chippcheg,1
14695,pokolo,1
14697,Soubi,1
14698,xef6,1
14699,22Davo,1
14700,Eatdemchicknwangz,0
14701,Cyberkat01,0
14702,neotsubasa,1
14703,Chidora,1
14704,Sir_Bradley,0
14705,sotamarsu,0
14706,denjin_A,1
14707,cdi,1
14708,riskzero,0
14710,Adam1080,1
14711,eggplants,0
14712,Rwr4539,0
14713,Jeffro,1
14715,006056269,0
14716,tubashaman,1
14717,snesy,0
14718,JeffPaine,1
14719,AleXsz,1
14720,Chrisketchum1,1
14721,Vassay,0
14723,ckie,0
14724,miku_lover_666,1
14725,jeremiah,0
14726,distorted,1
14727,podk,0
14728,hiryu6969,0
14729,Koitsuri,0
14731,sashoto,1
14733,zimlord,1
14734,allenlowjoker,1
14735,Rohon,1
14736,Xepherland,1
14737,ParadoxVincent,1
14739,Galloc,1
14740,seikima,0
14741,fakeflashfire,1
14742,simadaya,1
14744,nahRien,1
14745,citiesdesu,0
14746,conrad573,1
14747,Starlid,0
14748,IDeathI,0
14749,Halibel,1
14750,bwestplaysdrums,1
14751,DriftKing,0
14752,Madrugada,1
14753,albinoMithos,0
14754,Catarax,1
14755,drd573,0
14756,Spekio,1
14757,cetaka,0
14758,Lanacane,1
14759,kenfary,1
14760,fm_marcus,1
14761,MegZ,0
14762,mpkev,0
14763,JDMRocket,0
14764,OrzHighlight,0
14765,supremz,1
14767,threehundredfiftytwo,1
14768,domojade,0
14769,HaroGenki,0
14770,liavalon,1
14771,Sh4d0w,0
14773,Chained_by_Fayt,1
14775,Grind,1
14776,Gelly,1
14777,AmzRigh,1
14778,DJRAXX,1
14779,pokelda,0
14781,Desused,1
14782,rrsz,0
14783,TheCIA,1
14784,Drake,1
14785,ScottTPC,1
14787,Jockel,1
14789,n00byn4t3r,0
14790,Kukurisu,1
14791,Toraie,0
14792,briankun,1
14793,roarono,1
14794,DivineArc,1
14795,tomoyo,1
14796,Sonicandtails,0
14797,outphase84,0
14798,troyslarsen,0
14799,tizian,1
14800,kent,0
14801,habble,0
14802,cyrictheman,1
14803,Dara321aaa,0
14804,tamago760210,1
14805,Plasmo,1
14806,DjHaX0rZ,0
14807,fornever,1
14809,Gainsbo,1
14810,carbonhan,1
14811,Alucardalina,1
14813,snowicerabbit,1
14814,Dark,1
14815,Snarl,0
14817,BossOfThisGym,0
14818,Sekiryuken,1
14819,is0bel,1
14821,awshucksitsadam,1
14822,afro,1
14823,FreakyDDR,1
14824,menamo,1
14825,AcidGraffiti,0
14826,TheLastMimzy,1
14827,MFPierce,1
14828,KUNIO,1
14829,Tachytelic87,0
14830,misteary,0
14831,Skykid,1
14832,sherl0k,0
14834,mono-type,0
14835,Computertechno,0
14836,tonberryx,1
14837,LucaZZ,1
14838,BxN,1
14841,JamX2,0
14842,celsky,1
14843,Wyatt,1
14844,xxtaliusxx,1
14845,Ratbag,0
14846,Typh00n,1
14847,BlckMAGIK,0
14849,poopslave,1
14850,Raviel,1
14851,zolamusic,0
14853,Novalon,0
14855,dispraekailo,0
14856,Pole,1
14857,EvilDoRuk,1
14858,Ltimete,0
14859,Arthix,1
14861,Ramtieger,0
14862,Amras,1
14864,BON,1
14865,bunnypsychology,1
14867,qklilx,1
14868,Furang,1
14869,CourtneeCupcakes,1
14871,Alpha,0
14872,pkkfrank,1
14873,Haudi,0
14874,scottind,0
14875,zwei,0
14876,wontonloogie,1
14877,Mendor,0
14879,Beyond,1
14880,RubyRojas,1
14881,saporoclon,0
14882,djblas69,1
14883,Salaman,1
14884,BzT,1
14885,reppie,0
14886,S_Laughter,1
14887,motoya,1
14889,sukogen,0
14890,N1C0,1
14891,Momotombo,1
14892,chananut,0
14893,piccahoe,1
14894,leishen,0
14895,Reese,1
14896,kritter,0
14897,SammyB,0
14898,programmedworld,0
14899,Reiya2DX,1
14900,Xyanide,0
14901,Leht,1
14902,Rurouni09,1
14903,timmehfox,1
14904,SedricK,0
14905,flavdk,0
14906,lim38,0
14907,003MB,1
14908,short_storiesgl,1
14909,ariosa,1
14910,Natzume,1
14912,shinmasaki,1
14913,Church42,1
14914,MelifaRo,1
14915,goatee_guy,1
14916,moustache,0
14917,lighter235,1
14918,scottied401,1
14919,chakane048,0
14920,Roflcakes,0
14921,undertraxxer,1
14922,Ashald,1
14923,kevontay,1
14924,Fructose,1
14926,AcidJunkie,1
14927,PureKaoZ,1
14928,hannahman,0
14929,jasondlang,1
14930,kira8796,0
14931,Lepandr,0
14932,skee,1
14933,Cony,1
14934,bertinguer,1
14935,sakura11hana,0
14936,ShardZ,1
14937,toobadmusic,1
14938,MagnetMan,1
14939,quilisma,0
14940,Bodo,0
14941,dontthinkred,1
14942,radyus,1
14943,boysunny,0
14944,Equinox,0
14945,Xefury151,0
14946,nekoexmachina,1
14947,Iguana,1
14948,kenken0215,0
14949,mimizu_taro,0
14950,yure_sun,1
14951,DJMXF,0
14952,Mr_Ninja,0
14953,korn,1
14954,ADHD,1
14956,DaisukeMaster,0
14957,Link,1
14958,kamipain,0
14960,crashdoor,1
14961,TokumeiBox,1
14962,Zverka,0
14963,thexyz,1
14964,infinitebroke,1
14965,Nathrakh,1
14966,nomaro,1
14967,z0rc,1
14968,Franz,0
14969,icat2heads,1
14970,irionman,1
14971,Swyn,1
14972,Vile,0
14973,babybazooka,0
14974,krokodylus,1
14975,NoxCatorce_02,0
14976,tonberrylord,0
14977,itskytime,1
14978,Tokii,0
14979,magicjohnson,0
14980,Technikawesome,0
14981,thel2edcomet,1
14982,joe_soul,1
14983,justoneuncle,0
14984,Apollo,1
14985,vf,1
14986,WaruiKoohii,1
14987,troo03,0
14988,Dj_hentai,0
14989,Manabe,0
14990,omni223,1
14991,4yvak,0
14992,mrjared,1
14993,atomicgarybusey,1
14994,Verian,1
14995,Tetsuo9999,1
14996,mowgly,1
14997,cactusjack901,1
14998,Gilly,0
14999,Diebuster,1
15000,Verdgilion,0
15001,ryuuhyounosarite,0
15002,dgm32089,1
15003,Mrtie,1
15004,Bosaapje,1
15005,AdmiralAdobo,1
15006,Koro,1
15007,Sanasanasan,1
15008,GTorn,1
15009,Sapeeh,1
15010,skeach101,0
15011,Shion,1
15012,djfaka,0
15013,Axis,0
15014,Light,0
15015,Stratcat,1
15016,Jagrofez,1
15017,foxchild,1
15018,punakone,0
15019,theoRidGEinal,1
15020,paranoia2mb,0
15021,kusariku,0
15022,cnm,1
15023,CyberPuppet,0
15024,Uriko,1
15025,Cybercomet,0
15026,s1ayer,1
15027,MrYesterday,0
15028,DoosaiWolf,0
15029,CeeJae,0
15030,Pallerå,0
15031,AndyParka,1
15032,xThexReaper,1
15033,RollingStart,1
15034,MeganeMiku14,0
15035,kittyfluffins,0
15036,MadcapKitty,1
15037,sonic1389,1
15038,Sakuraso27,1
15039,WarpRattler,0
15040,tom373,1
15041,Demonhybrid,1
15042,wynk,1
15043,Dark_Kaomi,1
15044,Cube,1
15045,lol_im_kostka,1
15046,Llama,0
15047,jackiechun,1
15048,djkazu,1
15049,daveforshee,1
15050,MrMeatloaf,0
15051,jimorales,1
15052,DragonMinded,0
15053,aeridus,0
15054,hadokenstyle,0
15055,Wineandbread,0
15056,skv012a,1
15057,gokkun,0
15058,LadyGlomgold,1
15059,sho3cak3,0
15060,Tatsuya_S,0
15061,zonogon,1
15062,Likun,0
15063,Keoma,0
15064,x133rx,1
15065,creatorthomas,0
15066,krobatt,1
15067,pipecl,1
15068,Brittany,1
15069,Leaff,1
15070,Apu,0
15071,weirdwave,1
15072,rainy,0
15073,remilia,0
15075,arunatsu,0
15076,norton,1
15077,ryouiki,0
15078,Lolibooru,1
15079,LINQ0326,0
15080,Kytsune,1
15081,djarsham,1
15082,xkuz4nagix,1
15083,GoldMarauder,1
15084,cesarmades,0
15085,deyuz,1
15086,Okapi,0
15087,Lovely_Mimi,1
15088,TheRealDude,1
15089,chrisjames4,1
15090,DOSBAT,1
15091,acetyleneamour,1
15092,3816,0
15093,mmx2003,1
15094,ThndrMge,1
15095,marioblanket,1
15096,cory26,1
15097,zeocin,1
15098,Tyty210,1
